experiment,condition_id,context,fragment_names,n_fragments,active_fragments,n_active_fragments,cue_stanchions,cue_waiting_area,cue_service_sign,cue_social_density,n_primitives,primitive_set,sequence,sequence_length,backbone_length,total_VFE,mean_VFE,max_VFE,total_EFE,efe_rate,per_transition_VFE,n_obligatory,n_advancing,n_returning,topology_density,inferred_context,belief_confidence,belief_entropy,belief_reception,belief_corridor,belief_hospital,effective_affinities,weighted_scores,primitive_weights,D_KL_from_baseline
exp2,exp2_hospital_k4_queue_position_wait_patiently_approach_service_direct_approach,hospital,"queue_position,wait_patiently,approach_service,direct_approach",4,"queue_position,wait_patiently,approach_service",3,0,0,0,0,6,"approach-counter,gaze-at-agent,position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",position-in-queue -> wait-for-turn -> yield-pass -> approach-counter -> wait-acknowledge -> gaze-at-agent,6,4,4.60517,0.921034,2.302585,7.66988,1.278313,0.921034,2,4,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.090942, ""queue_position"": 0.088976, ""approach_service"": 0.085072}","{""wait-for-turn"": 0.045471, ""wait-acknowledge"": 0.045471, ""position-in-queue"": 0.044488, ""yield-pass"": 0.044488, ""approach-counter"": 0.042536, ""gaze-at-agent"": 0.042536}",0.0
exp2,exp2_hospital_k4_queue_position_wait_patiently_courtesy_space_direct_approach,hospital,"queue_position,wait_patiently,courtesy_space,direct_approach",4,"queue_position,wait_patiently,courtesy_space",3,0,0,0,0,5,"gaze-avert,position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",wait-acknowledge -> gaze-avert -> yield-pass -> position-in-queue -> wait-for-turn,5,2,0.0,0.0,-0.0,5.861555,1.172311,0.0,2,2,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.087111, ""queue_position"": 0.084546, ""courtesy_space"": 0.073084}","{""wait-for-turn"": 0.043555, ""wait-acknowledge"": 0.043555, ""position-in-queue"": 0.042273, ""yield-pass"": 0.078815, ""gaze-avert"": 0.036542}",0.0
exp2,exp2_hospital_k4_queue_position_approach_service_courtesy_space_direct_approach,hospital,"queue_position,approach_service,courtesy_space,direct_approach",4,"queue_position,approach_service,courtesy_space",3,0,0,0,0,5,"approach-counter,gaze-at-agent,gaze-avert,position-in-queue,yield-pass",gaze-at-agent -> gaze-avert -> yield-pass -> position-in-queue -> approach-counter,5,3,2.302585,0.575646,2.302585,6.781012,1.356202,0.575646,2,3,2,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""queue_position"": 0.081735, ""approach_service"": 0.078495, ""courtesy_space"": 0.070453}","{""position-in-queue"": 0.040868, ""yield-pass"": 0.076094, ""approach-counter"": 0.039248, ""gaze-at-agent"": 0.039248, ""gaze-avert"": 0.035226}",0.0
exp2,exp2_hospital_k4_wait_patiently_approach_service_courtesy_space_direct_approach,hospital,"wait_patiently,approach_service,courtesy_space,direct_approach",4,"wait_patiently,approach_service,courtesy_space",3,0,0,0,0,6,"approach-counter,gaze-at-agent,gaze-avert,wait-acknowledge,wait-for-turn,yield-pass",wait-for-turn -> yield-pass -> approach-counter -> wait-acknowledge -> gaze-at-agent -> gaze-avert,6,3,4.60517,0.921034,2.302585,8.507802,1.417967,0.921034,1,3,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.085085, ""approach_service"": 0.079584, ""courtesy_space"": 0.071352}","{""wait-for-turn"": 0.042543, ""wait-acknowledge"": 0.042543, ""approach-counter"": 0.039792, ""gaze-at-agent"": 0.039792, ""yield-pass"": 0.035676, ""gaze-avert"": 0.035676}",0.0
exp2,exp2_hospital_k5_observe_scene_queue_position_wait_patiently_approach_service_courtesy_space,hospital,"observe_scene,queue_position,wait_patiently,approach_service,courtesy_space",5,"observe_scene,queue_position,wait_patiently,approach_service,courtesy_space",5,0,0,0,0,9,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> position-in-queue -> wait-for-turn -> gaze-scan -> approach-counter -> yield-pass -> wait-acknowledge -> gaze-at-agent -> gaze-avert,9,5,6.907755,0.863469,2.302585,16.001352,1.777928,0.863469,2,5,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416}","{""wait_patiently"": 0.08835, ""queue_position"": 0.08559, ""observe_scene"": 0.083793, ""approach_service"": 0.081452, ""courtesy_space"": 0.071757}","{""wait-for-turn"": 0.044175, ""wait-acknowledge"": 0.044175, ""position-in-queue"": 0.042795, ""yield-pass"": 0.078674, ""scan-environment"": 0.041896, ""gaze-scan"": 0.041896, ""approach-counter"": 0.040726, ""gaze-at-agent"": 0.040726, ""gaze-avert"": 0.035879}",0.0
exp2,exp2_hospital_k5_observe_scene_queue_position_wait_patiently_approach_service_direct_approach,hospital,"observe_scene,queue_position,wait_patiently,approach_service,direct_approach",5,"observe_scene,queue_position,wait_patiently,approach_service",4,0,0,0,0,8,"approach-counter,gaze-at-agent,gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> position-in-queue -> wait-for-turn -> approach-counter -> wait-acknowledge -> yield-pass -> gaze-scan -> gaze-at-agent,8,5,4.60517,0.657881,2.302585,13.091759,1.63647,0.657881,2,5,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.090835, ""queue_position"": 0.088602, ""observe_scene"": 0.086373, ""approach_service"": 0.084153}","{""wait-for-turn"": 0.045418, ""wait-acknowledge"": 0.045418, ""position-in-queue"": 0.044301, ""yield-pass"": 0.044301, ""scan-environment"": 0.043186, ""gaze-scan"": 0.043186, ""approach-counter"": 0.042076, ""gaze-at-agent"": 0.042076}",0.0
exp2,exp2_hospital_k5_observe_scene_queue_position_wait_patiently_courtesy_space_direct_approach,hospital,"observe_scene,queue_position,wait_patiently,courtesy_space,direct_approach",5,"observe_scene,queue_position,wait_patiently,courtesy_space",4,0,0,0,0,7,"gaze-avert,gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> gaze-scan -> position-in-queue -> wait-for-turn -> yield-pass -> wait-acknowledge -> gaze-avert,7,3,6.907755,1.151293,2.302585,11.049804,1.578543,1.151293,2,3,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.0883, ""queue_position"": 0.08557, ""observe_scene"": 0.084096, ""courtesy_space"": 0.072561}","{""wait-for-turn"": 0.04415, ""wait-acknowledge"": 0.04415, ""position-in-queue"": 0.042785, ""yield-pass"": 0.079066, ""scan-environment"": 0.042048, ""gaze-scan"": 0.042048, ""gaze-avert"": 0.036281}",0.0
exp2,exp2_hospital_k5_observe_scene_queue_position_approach_service_courtesy_space_direct_approach,hospital,"observe_scene,queue_position,approach_service,courtesy_space,direct_approach",5,"observe_scene,queue_position,approach_service,courtesy_space",4,0,0,0,0,7,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,position-in-queue,scan-environment,yield-pass",scan-environment -> position-in-queue -> yield-pass -> gaze-scan -> approach-counter -> gaze-at-agent -> gaze-avert,7,4,4.60517,0.767528,2.302585,11.909224,1.701318,0.767528,2,4,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""queue_position"": 0.083591, ""observe_scene"": 0.081942, ""approach_service"": 0.079759, ""courtesy_space"": 0.070646}","{""position-in-queue"": 0.041795, ""yield-pass"": 0.077119, ""scan-environment"": 0.040971, ""gaze-scan"": 0.040971, ""approach-counter"": 0.039879, ""gaze-at-agent"": 0.039879, ""gaze-avert"": 0.035323}",0.0
exp2,exp2_hospital_k5_observe_scene_wait_patiently_approach_service_courtesy_space_direct_approach,hospital,"observe_scene,wait_patiently,approach_service,courtesy_space,direct_approach",5,"observe_scene,wait_patiently,approach_service,courtesy_space",4,0,0,0,0,8,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",wait-for-turn -> gaze-scan -> approach-counter -> wait-acknowledge -> scan-environment -> gaze-at-agent -> yield-pass -> gaze-avert,8,4,11.512925,1.644704,2.302585,14.087033,1.760879,1.644704,1,4,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.086908, ""observe_scene"": 0.082671, ""approach_service"": 0.080488, ""courtesy_space"": 0.071258}","{""wait-for-turn"": 0.043454, ""wait-acknowledge"": 0.043454, ""scan-environment"": 0.041335, ""gaze-scan"": 0.041335, ""approach-counter"": 0.040244, ""gaze-at-agent"": 0.040244, ""yield-pass"": 0.035629, ""gaze-avert"": 0.035629}",0.0
exp2,exp2_hospital_k5_queue_position_wait_patiently_approach_service_courtesy_space_direct_approach,hospital,"queue_position,wait_patiently,approach_service,courtesy_space,direct_approach",5,"queue_position,wait_patiently,approach_service,courtesy_space",4,0,0,0,0,7,"approach-counter,gaze-at-agent,gaze-avert,position-in-queue,wait-acknowledge,wait-for-turn,yield-pass",position-in-queue -> wait-for-turn -> yield-pass -> approach-counter -> wait-acknowledge -> gaze-at-agent -> gaze-avert,7,4,4.60517,0.767528,2.302585,10.32489,1.474984,0.767528,2,4,3,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.087589, ""queue_position"": 0.084901, ""approach_service"": 0.08118, ""courtesy_space"": 0.07195}","{""wait-for-turn"": 0.043795, ""wait-acknowledge"": 0.043795, ""position-in-queue"": 0.04245, ""yield-pass"": 0.078425, ""approach-counter"": 0.04059, ""gaze-at-agent"": 0.04059, ""gaze-avert"": 0.035975}",0.0
exp2,exp2_hospital_k6_observe_scene_queue_position_wait_patiently_approach_service_courtesy_space_direct_approach,hospital,"observe_scene,queue_position,wait_patiently,approach_service,courtesy_space,direct_approach",6,"observe_scene,queue_position,wait_patiently,approach_service,courtesy_space",5,0,0,0,0,9,"approach-counter,gaze-at-agent,gaze-avert,gaze-scan,position-in-queue,scan-environment,wait-acknowledge,wait-for-turn,yield-pass",scan-environment -> position-in-queue -> wait-for-turn -> gaze-scan -> approach-counter -> yield-pass -> wait-acknowledge -> gaze-at-agent -> gaze-avert,9,5,6.907755,0.863469,2.302585,16.001352,1.777928,0.863469,2,5,4,1.0,hospital,0.964641,0.16072,0.033312,0.002047,0.964641,"{""observe_scene"": 0.850745, ""queue_position"": 0.895441, ""wait_patiently"": 0.940751, ""approach_service"": 0.802513, ""courtesy_space"": 0.590416, ""direct_approach"": 0.176752}","{""wait_patiently"": 0.08835, ""queue_position"": 0.08559, ""observe_scene"": 0.083793, ""approach_service"": 0.081452, ""courtesy_space"": 0.071757}","{""wait-for-turn"": 0.044175, ""wait-acknowledge"": 0.044175, ""position-in-queue"": 0.042795, ""yield-pass"": 0.078674, ""scan-environment"": 0.041896, ""gaze-scan"": 0.041896, ""approach-counter"": 0.040726, ""gaze-at-agent"": 0.040726, ""gaze-avert"": 0.035879}",0.0
